,SMILES,MIC,METAB,MO24,DP24,SM24,NC24,MORT,YSE,AXIS,EYE,SNOU,JAW,OTIC,PE,BRAI,SOMI,PFIN,CFIN,PIG,CIRC,TRUN,SWIM,NC,TR,MOV21,AUC21,LEL_MORT,LEL_YSE,LEL_AXIS,LEL_EYE,LEL_SNOU,LEL_JAW,LEL_OTIC,LEL_PE,LEL_BRAI,LEL_SOMI,LEL_PFIN,LEL_CFIN,LEL_PIG,LEL_CIRC,LEL_TRUN,LEL_SWIM,LEL_NC,LEL_TR,18_END_LEC,MOR_LEC,SUBLETH_17_END_LEC,TOX_SCO
4756,[As]#[In],,,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,
4757,[Cl-].C(C1=CC=CC=C1)[N+]1=C2C=CC=CC2=CC=C1,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,,,,
4758,[Cl-].CCCCCCCCCCCC[N+](C)(C)C,,,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,
4759,[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,
4760,[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,,,ACT,INACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,ACT,INACT,ACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,
4761,[Cl-].C[N+](C)(C)CC1CO1,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,
4762,[Cl-].C[N+]1(C)CCCCC1,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT
4763,[Cl-].[Cl-].[Hg++],,,ACT,ACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,
4764,[H][C@@]1(CCC2=C(C(OC)=C(OC)C(OC)=C2)C2=CC=C(OC)C(=O)C=C12)NC(C)=O,,,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,INACT,INACT,INACT,INACT,ACT,,,,
4765,[H][C@@]12CC=CC[C@]1([H])C(=O)N(SC(Cl)(Cl)Cl)C2=O,,,ACT,INACT,ACT,ACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,ACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,ACT
4766,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,,,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,
4767,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,,,,
4768,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,,,INACT,ACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,
4769,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,,,,
4770,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,,,,
4771,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@]([H])(C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],,,INACT,ACT,INACT,INACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,,,,
4772,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)SC(C)=O,,,INACT,ACT,INACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,ACT,INACT,INACT,ACT,INACT,INACT,ACT,INACT,ACT,ACT,ACT,INACT,INACT,INACT,ACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,,,,
4773,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,,,ACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,ACT,INACT,INACT,INACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,
4774,[H][C@@]12CC[C@H](O)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],,,INACT,INACT,INACT,INACT,ACT,ACT,INACT,ACT,ACT,ACT,INACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,ACT,ACT,INACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,,,,
4775,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,,,,
4776,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H])C=C(O)C=C3,,,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,,,,
4777,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],,,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,
4778,[H][C@@]12COC3=C(C=C(OC)C(OC)=C3)[C@]1([H])C(=O)C1=CC=C3O[C@H](CC3=C1O2)C(C)=C,,,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,ACT
4779,[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,
4780,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,,,INACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,INACT,ACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,ACT,INACT,ACT,ACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,ACT,
4781,[H][C@]12[C@@H]3O[C@@H]3[C@H](Cl)[C@@]1([H])[C@@]1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,
4782,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,,,INACT,ACT,ACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,ACT,ACT,ACT,INACT,ACT,ACT,ACT,ACT,
4783,[K+].CCC1=CC(=CC2=C1OCO2)C1=C(N(C2=CC=CC=C2C(F)(F)F)S(=O)(=O)C2=C1C=CC=C2)C([O-])=O,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,ACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,ACT,
4784,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,
4785,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,INACT,INACT,INACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,INACT,ACT,INACT,ACT,INACT,INACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,ACT,INACT,ACT,ACT,INACT,ACT,INACT,INACT,INACT,ACT,INACT,INACT,ACT,ACT,ACT,ACT,
4786,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,
4787,[Mn++].[S-]C(=S)NCCNC([S-])=S,,,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT
4788,[NH4+].NC([O-])=O,,,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,ACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,INACT,,,,
